COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000025,9,18/01/2022 09:00,184,S
3000025,9,18/01/2022 10:00,113,S
3000025,9,18/01/2022 11:00,75,S
3000025,9,18/01/2022 12:00,83,S
3000025,9,18/01/2022 13:00,64,S
3000025,9,18/01/2022 14:00,77,S
3000025,9,18/01/2022 15:00,86,S
3000025,9,18/01/2022 16:00,92,S
3000025,9,18/01/2022 17:00,164,S
3000025,9,18/01/2022 18:00,179,S
3000025,9,18/01/2022 19:00,212,S
3000025,9,18/01/2022 20:00,206,S
3000025,9,18/01/2022 21:00,203,S
3000025,9,18/01/2022 22:00,207,S
3000025,9,18/01/2022 23:00,133,S
3000025,9,19/01/2022 00:00,92,S
3000025,9,19/01/2022 01:00,73,S
3000025,9,19/01/2022 02:00,48,S
3000025,9,19/01/2022 03:00,35,S
3000025,9,19/01/2022 04:00,26,S
3000025,9,19/01/2022 05:00,28,S
3000025,9,19/01/2022 06:00,36,S
3000025,9,19/01/2022 07:00,89,S
3000025,9,19/01/2022 08:00,139,S
3000025,9,19/01/2022 09:00,153,S
3000025,9,19/01/2022 10:00,126,S
3000025,9,19/01/2022 11:00,108,S
3000025,9,19/01/2022 12:00,114,S
3000025,9,19/01/2022 13:00,111,S
3000025,9,19/01/2022 14:00,102,S
3000025,9,19/01/2022 15:00,98,S
3000025,9,19/01/2022 16:00,86,S
3000025,9,19/01/2022 17:00,118,S
3000025,9,19/01/2022 18:00,254,S
3000025,9,19/01/2022 19:00,359,S
3000025,9,19/01/2022 20:00,252,S
3000025,9,19/01/2022 21:00,236,S
3000025,9,19/01/2022 22:00,179,S
3000025,9,19/01/2022 23:00,119,S
3000025,9,20/01/2022 00:00,144,S
3000025,9,20/01/2022 01:00,130,S
3000025,9,20/01/2022 02:00,125,S
3000025,9,20/01/2022 03:00,106,S
3000025,9,20/01/2022 04:00,111,S
3000025,9,20/01/2022 05:00,117,S
3000025,9,20/01/2022 06:00,105,S
3000025,9,20/01/2022 07:00,132,S
3000025,9,20/01/2022 08:00,168,S
3000025,9,20/01/2022 09:00,159,S
3000025,9,20/01/2022 10:00,166,S
3000025,9,20/01/2022 11:00,186,S
3000025,9,20/01/2022 12:00,185,S
3000025,9,20/01/2022 13:00,159,S
3000025,9,20/01/2022 14:00,133,S
3000025,9,20/01/2022 15:00,125,S
3000025,9,20/01/2022 16:00,88,S
3000025,9,20/01/2022 17:00,91,S
3000025,9,20/01/2022 18:00,227,S
3000025,9,20/01/2022 19:00,394,S
3000025,9,20/01/2022 20:00,572,S
3000025,9,20/01/2022 21:00,374,S
3000025,9,20/01/2022 22:00,240,S
3000025,9,20/01/2022 23:00,189,S
3000025,9,21/01/2022 00:00,198,S
3000025,9,21/01/2022 01:00,209,S
3000025,9,21/01/2022 02:00,101,S
3000025,9,21/01/2022 03:00,55,S
3000025,9,21/01/2022 04:00,44,S
3000025,9,21/01/2022 05:00,37,S
3000025,9,21/01/2022 06:00,51,S
3000025,9,21/01/2022 07:00,72,S
3000025,9,21/01/2022 08:00,148,S
3000025,9,21/01/2022 09:00,225,S
3000025,9,21/01/2022 10:00,179,S
3000025,9,21/01/2022 11:00,175,S
3000025,9,21/01/2022 12:00,168,S
3000025,9,21/01/2022 13:00,83,S
3000025,9,21/01/2022 14:00,66,S
3000025,9,21/01/2022 15:00,58,S
3000025,9,21/01/2022 16:00,56,S
3000025,9,21/01/2022 17:00,60,S
3000025,9,21/01/2022 18:00,124,S
3000025,9,21/01/2022 19:00,239,S
3000025,9,21/01/2022 20:00,281,S
3000025,9,21/01/2022 21:00,269,S
3000025,9,21/01/2022 22:00,181,S
3000025,9,21/01/2022 23:00,115,S
3000025,9,22/01/2022 00:00,82,S
3000025,9,22/01/2022 01:00,70,S
3000025,9,22/01/2022 02:00,51,S
3000025,9,22/01/2022 03:00,41,S
3000025,9,22/01/2022 04:00,37,S
3000025,9,22/01/2022 05:00,28,S
3000025,9,22/01/2022 06:00,39,S
3000025,9,22/01/2022 07:00,53,S
3000025,9,22/01/2022 08:00,79,S
3000025,9,22/01/2022 09:00,71,S
3000025,9,22/01/2022 10:00,76,S
3000025,9,22/01/2022 11:00,90,S
3000025,9,22/01/2022 12:00,76,S
3000025,9,22/01/2022 13:00,74,S
3000025,9,22/01/2022 14:00,77,S
3000025,9,22/01/2022 15:00,72,S
3000025,9,22/01/2022 16:00,72,S
3000025,9,22/01/2022 17:00,81,S
3000025,9,22/01/2022 18:00,139,S
3000025,9,22/01/2022 19:00,203,S
3000025,9,22/01/2022 20:00,227,S
3000025,9,22/01/2022 21:00,195,S
3000025,9,22/01/2022 22:00,162,S
3000025,9,22/01/2022 23:00,146,S
3000025,9,23/01/2022 00:00,151,S
3000025,9,23/01/2022 01:00,154,S
3000025,9,23/01/2022 02:00,138,S
3000025,9,23/01/2022 03:00,125,S
3000025,9,23/01/2022 04:00,102,S
3000025,9,23/01/2022 05:00,81,S
3000025,9,23/01/2022 06:00,83,S
3000025,9,23/01/2022 07:00,88,S
3000025,9,23/01/2022 08:00,95,S
3000025,9,23/01/2022 09:00,98,S
3000025,9,23/01/2022 10:00,110,S
3000025,9,23/01/2022 11:00,118,S
3000025,9,23/01/2022 12:00,118,S
3000025,9,23/01/2022 13:00,99,S
3000025,9,23/01/2022 14:00,71,S
3000025,9,23/01/2022 15:00,51,S
3000025,9,23/01/2022 16:00,57,S
3000025,9,23/01/2022 17:00,77,S
3000025,9,23/01/2022 18:00,64,S
3000025,9,23/01/2022 19:00,61,S
3000025,9,23/01/2022 20:00,59,S
3000025,9,23/01/2022 21:00,61,S
3000025,9,23/01/2022 22:00,60,S
3000025,9,23/01/2022 23:00,54,S
3000025,9,24/01/2022 00:00,58,S
3000025,9,24/01/2022 01:00,56,S
3000025,9,24/01/2022 02:00,55,S
3000025,9,24/01/2022 03:00,53,S
3000025,9,24/01/2022 04:00,45,S
3000025,9,24/01/2022 05:00,37,S
3000025,9,24/01/2022 06:00,41,S
3000025,9,24/01/2022 07:00,73,S
3000025,9,24/01/2022 08:00,114,S
3000025,9,24/01/2022 09:00,190,S
3000025,9,24/01/2022 10:00,165,S
3000025,9,24/01/2022 11:00,140,S
3000025,9,24/01/2022 12:00,106,S
3000025,9,24/01/2022 13:00,104,S
3000025,9,24/01/2022 14:00,81,S
3000025,9,24/01/2022 15:00,72,S
3000025,9,24/01/2022 16:00,66,S
3000025,9,24/01/2022 17:00,49,S
3000025,9,24/01/2022 18:00,57,S
3000025,9,24/01/2022 19:00,92,S
3000025,9,24/01/2022 20:00,106,S
3000025,9,24/01/2022 21:00,79,S
3000025,9,24/01/2022 22:00,73,S
3000025,9,24/01/2022 23:00,56,S
3000025,9,25/01/2022 00:00,56,S
3000025,9,25/01/2022 01:00,45,S
3000025,9,25/01/2022 02:00,43,S
3000025,9,25/01/2022 03:00,43,S
3000025,9,25/01/2022 04:00,40,S
3000025,9,25/01/2022 05:00,36,S
3000025,9,25/01/2022 06:00,40,S
3000025,9,25/01/2022 07:00,57,S
3000025,9,25/01/2022 08:00,112,S
3000025,9,25/01/2022 09:00,148,S
3000025,9,25/01/2022 10:00,134,S
3000025,9,25/01/2022 11:00,120,S
3000025,9,25/01/2022 12:00,104,S
3000025,9,25/01/2022 13:00,101,S
3000025,9,25/01/2022 14:00,98,S
3000025,9,25/01/2022 15:00,93,S
3000025,9,25/01/2022 16:00,96,S
3000025,9,25/01/2022 17:00,91,S
3000025,9,25/01/2022 18:00,113,S
3000025,9,25/01/2022 19:00,118,S
3000025,9,25/01/2022 20:00,93,S
3000025,9,25/01/2022 21:00,81,S
3000025,9,25/01/2022 22:00,68,S
3000025,9,25/01/2022 23:00,53,S
3000025,9,26/01/2022 00:00,40,S
3000025,9,26/01/2022 01:00,31,S
3000025,9,26/01/2022 02:00,24,S
3000025,9,26/01/2022 03:00,24,S
3000025,9,26/01/2022 04:00,17,S
3000025,9,26/01/2022 05:00,18,S
3000025,9,26/01/2022 06:00,30,S
3000025,9,26/01/2022 07:00,43,S
3000025,9,26/01/2022 08:00,93,S
3000025,9,26/01/2022 09:00,104,S
3000025,9,26/01/2022 10:00,95,S
3000025,9,26/01/2022 11:00,103,S
3000025,9,26/01/2022 12:00,116,S
3000025,9,26/01/2022 13:00,123,S
3000025,9,26/01/2022 14:00,120,S
3000025,9,26/01/2022 15:00,81,S
3000025,9,26/01/2022 16:00,71,S
3000025,9,26/01/2022 17:00,69,S
3000025,9,26/01/2022 18:00,162,S
3000025,9,26/01/2022 19:00,352,S
3000025,9,26/01/2022 20:00,382,S
3000025,9,26/01/2022 21:00,365,S
3000025,9,26/01/2022 22:00,257,S
3000025,9,26/01/2022 23:00,154,S
3000025,9,27/01/2022 00:00,115,S
3000025,9,27/01/2022 01:00,82,S
3000025,9,27/01/2022 02:00,43,S
3000025,9,27/01/2022 03:00,28,S
3000025,9,27/01/2022 04:00,22,S
3000025,9,27/01/2022 05:00,22,S
3000025,9,27/01/2022 06:00,26,S
3000025,9,27/01/2022 07:00,56,S
3000025,9,27/01/2022 08:00,101,S
3000025,9,27/01/2022 09:00,75,S
